Species_Element_ID,New Code,Present,Scientific Name,Common Name,CC,CW,GRank,COSEWIC,NRANK,SARO,S_RANK,CZ,CZRESTR,ES,CK,LB,MD,EL,OX,HN,BR,NG,HM,7E4,Type,Flowering Season,NatStatus,Invasive,Family,Supplemental CC,Supplemental CW,CW Override,Reason for Override/Suppl. CW Rationalization,Tracked,CCVI,CCVI Confidence,Tallgrass
73094,CARDPAR,,Cardamine parviflora,Small-flowered Bittercress,7,0,G5,,N4N5,,S4,R,,R,,,,,,,,,,,FO,,N,,Brassicaceae,7,0,,,N,,,
73096,CARDPEN,,Cardamine pensylvanica,Pennsylvania Bittercress,6,-3,G5,,N5,,S5,C,,C,R,X,X,X,X,U,,U,C,R,FO,,N,,Brassicaceae,6,-3,,,N,,,
73100,CARDNYM,,Cardamine polemonioides,Nyman's Bittercress,,-3,G5,,N5,,S4?,,,,,,,,,,,,,,FO,,N,,Brassicaceae,7,-3,,,N,,,
73104,CARDPRA,,Cardamine pratensis,Meadow Bittercress,,-3,GU,,NNA,,SE1,IR,,,IR,IR,,,,IR,IR,IR,,,FO,Spr,I,,Brassicaceae,0,-3,,,N,,,
168292,CARDACA,,Carduus acanthoides,Spiny Plumeless Thistle,,5,GNR,,NNA,,SE5,IR,,IR,,,IR,,IX,IR,IX,IR,IX,IC,FO,,I,,Asteraceae,0,5,,,N,,,
1008240,CARDACC,,Carduus acanthoides ssp. acanthoides,Spiny Plumeless Thistle,,5,GNRTNR,,NNA,,SE5,IR,,IR,,,IR,,IX,IR,IX,IR,IX,IC,FO,,I,,Asteraceae,0,5,,,N,,,
168294,CARDCRI,,Carduus crispus,Curled Thistle,,5,GNR,,NNA,,SE2?,IR,,,,,,,,,?,IR,,IR,FO,,I,,Asteraceae,0,5,,,N,,,
168296,CARDNUT,,Carduus nutans,Nodding Thistle,,3,GNR,,NNA,,SE5,IX,,IR,IR,,,,IX,IU,IX,IR,IX,IR,FO,Sum,I,,Asteraceae,0,3,,,N,,,
1009379,CARDNUL,,Carduus nutans ssp. leiophyllus,Smooth-leaved Nodding Thistle,,3,GNRTNR,,NNA,,SE1?,,,,,,,,,,,,,,FO,,I,,Asteraceae,0,3,,,N,,,
1009354,CARDNUN,,Carduus nutans ssp. nutans,Nodding Thistle,,3,GNRTNR,,NNA,,SE5,,,,,,,,,,,,,,FO,Sum,I,,Asteraceae,0,3,,,N,,,
168298,CARDX O,,Carduus x orthocephalus,(Carduus acanthoides X Carduus nutans),,,GNA,,NNA,,SNA,hyb,,,,,,,,,,,hyb,,FO,,I,,Asteraceae,0,,,,N,,,
23006,CAREADU,,Carex adusta,Lesser Brown Sedge,4,5,G5,,N5,,S4,,,,,,,,,,,,,,SE,,N,,Cyperaceae,4,5,,,N,,,
23010,CAREAGG,,Carex aggregata,Smooth Clustered Sedge,5,5,G5,,N1,,S1,R,CZ,R,,,,R,,,,,,,SE,,N,,Cyperaceae,5,5,,,Y,MV,VH,
23012,CAREALA,,Carex alata,Broad-winged Sedge,10,-5,G5,,N1,,S1,R,CZ,,,,,,,R,,,,,SE,,N,,Cyperaceae,10,-5,,,Y,HV,High,
23014,CAREALB,,Carex albicans,White-tinged Sedge,8,5,G5,,N4N5,,S3,,,,,,,,,,,,,,SE,,N,,Cyperaceae,8,5,override,Suppl. CW value matches more closely with values from US Wetland Plant List and Michigan Flora,Y,,,Y
23016,CAREALL,,Carex albicans var. albicans,White-tinged Sedge,8,5,G5T5,,N3,,S3,R,cz,R,R,?,,,,R,R,U,R,,SE,,N,,Cyperaceae,8,5,override,Suppl. CW value matches more closely with values from US Wetland Plant List and Michigan Flora,Y,,,Y
23018,CAREALE,,Carex albicans var. emmonsii,Emmons' Sedge,9,0,G5T5,,N4,,S2,R,,,R,,,,,,,R,,,SE,,N,,Cyperaceae,9,0,,,Y,,,
23022,CAREALU,,Carex albursina,White Bear Sedge,7,5,G5,,N5,,S5,C,,R,R,X,C,U,X,U,C,U,C,U,SE,,N,,Cyperaceae,7,5,,,N,,,
23024,CAREALO,,Carex alopecoidea,Foxtail Sedge,6,-3,G5,,N4N5,,S4,U,,U,R,X,U,R,X,U,X,R,U,R,SE,,N,,Cyperaceae,6,-3,,,N,,,
23026,CAREAMP,,Carex amphibola,Eastern Narrow-leaved Sedge,9,0,G5,,N2,,S2,R,CZ,R,R,R,,,,R,,R,,,SE,,N,,Cyperaceae,9,0,,,Y,,,
23030,CAREANN,,Carex annectens,Yellow-fruited Sedge,6,-3,G5,,N2,,S2,R,cz,R,,R,,,,,,R,,,SE,,N,,Cyperaceae,6,-3,,,Y,,,Y
23032,CAREAPP,,Carex appalachica,Appalachian Sedge,9,3,G4,,N3,,S2S3,R,cz,,R,,,U,,R,,R,,R,SE,,N,,Cyperaceae,9,3,,,Y,,,
23034,CAREAQU,,Carex aquatilis,Water Sedge,7,-5,G5,,N5,,S5,U,,C,U,R,R,U,X,U,X,R,U,R,SE,,N,,Cyperaceae,7,-5,,,N,,,
1004805,CAREAQA,,Carex aquatilis var. aquatilis,Water Sedge,7,-5,G5T5,,N5,,S5,,,,,,,,,,,,,,SE,,N,,Cyperaceae,7,-5,,,N,,,
1008219,CAREAQS,,Carex aquatilis var. substricta,Calcareous Water Sedge,7,-5,G5TNR,,NNR,,SU,,,,,,,,,,,,,,SE,,N,,Cyperaceae,7,-5,,,N,,,
23036,CAREARC,,Carex arcta,Northern Clustered Sedge,8,-5,G5,,N5,,S4S5,,,,,,,,,,,,,,SE,,N,,Cyperaceae,8,-5,,,N,,,
23038,CAREART,,Carex arctata,Drooping Woodland Sedge,5,5,G5,,N5,,S5,C,,,R,R,C,U,X,C,C,R,C,C,SE,,N,,Cyperaceae,5,5,,,N,,,
1010344,CAREARO,,Carex arctogena,Round-headed Sedge,,3,G5,,N5,,S3?,,,,,,,,,,,,,,SE,,N,,Cyperaceae,,3,,,Y,,,
23040,CAREARG,,Carex argyrantha,Silvery-flowered Sedge,8,5,G5,,N2N4,,S2?,R,,,?,,,,,R,,,,,SE,,N,,Cyperaceae,8,5,,,Y,,,
23042,CAREASS,,Carex assiniboinensis,Assiniboia Sedge,,5,G4G5,,N3N4,,S2,,,,,,,,,,,,,,SE,,N,,Cyperaceae,,5,,,Y,,,
23044,CAREATH,,Carex atherodes,Wheat Sedge,6,-5,G5,,N5,,S4,R,,U,R,R,R,R,X,R,,,R,R,SE,,N,,Cyperaceae,6,-5,,,N,,,Y
23046,CAREATL,,Carex atlantica,Atlantic Sedge,10,-3,G5,,N4,,S1S2,R,,,,,R,,,,,,,,SE,,N,,Cyperaceae,10,-3,,,Y,,,
23048,CAREATC,,Carex atlantica ssp. capillacea,Howe's Sedge,10,-3,G5T5?,,N4,,S1S2,,,,,,,,,,,,,,SE,,N,,Cyperaceae,10,-3,,,Y,,,
23050,CAREATR,,Carex atratiformis,Scabrous Black Sedge,,-3,G5,,NNR,,S2S3,,,,,,,,,,,,,,SE,,N,,Cyperaceae,,-3,,,Y,MV,High,
23054,CAREATO,,Carex atrofusca,Dark-brown Sedge,,-3,G5,,N4N5,,S4,,,,,,,,,,,,,,SE,,N,,Cyperaceae,0,-3,,,N,,,
23056,CAREAUR,,Carex aurea,Golden Sedge,4,-3,G5,,N5,,S5,C,,R,X,R,C,R,X,C,X,U,C,C,SE,,N,,Cyperaceae,4,-3,,,N,,,
23058,CAREBAC,,Carex backii,Back's Sedge,8,5,G5,,N5,,S4,R,,,,,,,R,R,,R,,R,SE,,N,,Cyperaceae,8,5,,,N,,,
23060,CAREBEB,,Carex bebbii,Bebb's Sedge,3,-5,G5,,N5,,S5,C,,C,X,X,C,C,X,C,C,C,C,C,SE,,N,,Cyperaceae,3,-5,,,N,,,
16909,CAREBIC,,Carex bicknellii,Bicknell's Sedge,10,0,G5,,NNR,,S2,R,cz,R,R,R,,,,,R,,R,,SE,,N,,Cyperaceae,10,0,,,Y,,,Y
23066,CAREBIO,,Carex bicolor,Two-coloured Sedge,,-5,G5,,N4N5,,S4,,,,,,,,,,,,,,SE,,N,,Cyperaceae,0,-5,,,N,,,
23068,CAREBIG,,Carex bigelowii,Bigelow's Sedge,,0,G5,,N5,,S1,,,,,,,,,,,,,,SE,,N,,Cyperaceae,,0,,,Y,,,
1004812,CAREBIB,,Carex bigelowii ssp. bigelowii,Bigelow's Sedge,,0,G--T5,,N5,,S1,,,,,,,,,,,,,,SE,,N,,Cyperaceae,,0,,,Y,,,
23756,CAREBIL,,Carex billingsii,Billings' Sedge,10,-5,G4G5,,N4N5,,S4,R,,,,,R,,,,,R,R,,SE,,N,,Cyperaceae,10,-5,,,N,,,
23070,CAREBLA,,Carex blanda,Woodland Sedge,3,0,G5,,N5,,S5,C,,C,X,X,C,C,X,C,C,C,C,C,SE,,N,,Cyperaceae,3,0,,,N,,,
23072,CAREBRE,,Carex brevior,Short-beaked Sedge,7,0,G5,,N5,,S4,R,,R,R,R,R,R,,R,X,H,,,SE,,N,,Cyperaceae,7,0,,,N,,,Y
23074,CAREBRO,,Carex bromoides,Brome-like Sedge,7,-3,G5,,N5,,S5,C,,C,R,R,C,C,X,C,C,C,C,R,SE,,N,,Cyperaceae,7,-3,,,N,,,
23714,CAREBRB,,Carex bromoides ssp. bromoides,Brome-like Sedge,7,-3,G5T5,,N5,,S5,C,,C,R,R,C,C,X,C,C,C,C,R,SE,,N,,Cyperaceae,7,-3,,,N,,,
23076,CAREBRU,,Carex brunnescens,Brownish Sedge,6,-3,G5,,N5,,S5,U,,,,,R,R,X,C,X,U,R,R,SE,,N,,Cyperaceae,6,-3,,,N,,,
23078,CAREBRR,,Carex brunnescens ssp. brunnescens,Brownish Sedge,6,-3,G5T5,,N5,,SU,U,,,,,R,R,X,C,X,U,R,R,SE,,N,,Cyperaceae,6,-3,,,N,,,
1004815,CAREBRS,,Carex brunnescens ssp. sphaerostachya,Round-spike Brownish Sedge,6,-3,G5T5,,N5,,S5,U,,,,,R,R,X,C,X,U,R,R,SE,,N,,Cyperaceae,6,-3,,,N,,,
23080,CAREBUX,,Carex buxbaumii,Buxbaum's Sedge,10,-5,G5,,N5,,S5,R,,R,,X,,R,,U,,R,,R,SE,,N,,Cyperaceae,10,-5,,,N,,,
23082,CARECAN,,Carex canescens,Hoary Sedge,7,-5,G5,,N5,,S5,U,,R,,H,R,R,X,C,X,U,U,R,SE,,N,,Cyperaceae,7,-5,,,N,,,
23084,CARECAC,,Carex canescens ssp. canescens,Hoary Sedge,7,-5,G5T5,,N5,,SU,,,,,,,,,,,,,,SE,,N,,Cyperaceae,7,-5,,,N,,,
1004818,CARECAD,,Carex canescens ssp. disjuncta,Disjunct Hoary Sedge,7,-5,G5T5,,N5,,SU,,,,,,,,,,,,,,SE,,N,,Cyperaceae,7,-5,,,N,,,
23086,CARECAP,,Carex capillaris,Hair-like Sedge,10,-3,G5,,N5,,S5,,,,,,,,,,,,,,SE,,N,,Cyperaceae,10,-3,,,P,,,
1009504,CARECAA,,Carex capillaris ssp. capillaris,Hair-like Sedge,10,-3,G5T5,,N5,,S5,R,,,,H,,,,,,,,R,SE,,N,,Cyperaceae,10,-3,,,N,,,
1011117,CARECAF,,Carex capillaris ssp. fuscidula,Dusky-spike Sedge,10,-3,G5TNR,,NNR,,S2?,,,,,,,,,,,,,,SE,,N,,Cyperaceae,10,-3,,,Y,,,
1009432,CARECAI,,Carex capitata,Capitate Sedge,,0,G5,,N5,,S4,,,,,,,,,,,,,,SE,,N,,Cyperaceae,0,0,,,N,,,
23094,CARECAR,,Carex careyana,Carey's Sedge,10,5,G4G5,,N2,,S2,R,cz,,R,R,R,R,R,R,R,,R,,SE,,N,,Cyperaceae,10,5,,,Y,,,
23096,CARECAS,,Carex castanea,Chestnut Sedge,7,-3,G5,,N5,,S5,R,,,,R,,,,,,,R,,SE,,N,,Cyperaceae,7,-3,,,N,,,
23098,CARECEP,,Carex cephaloidea,Thin-leaved Sedge,6,3,G5,,N4,,S4,U,,U,X,R,U,R,X,U,X,R,R,R,SE,,N,,Cyperaceae,6,3,,,N,,,
23100,CARECEH,,Carex cephalophora,Oval-leaved Sedge,5,3,G5,,N5,,S5,C,,C,X,X,C,U,X,C,C,C,C,U,SE,,N,,Cyperaceae,5,3,,,N,,,
23102,CARECHO,,Carex chordorrhiza,Creeping Sedge,10,-5,G5,,N5,,S5,R,,,,R,R,,X,R,,,,,SE,,N,,Cyperaceae,10,-5,,,N,,,
23104,CARECOM,,Carex communis,Fibrous-root Sedge,6,5,G5,,N5,,S5,C,,R,R,R,C,U,X,C,X,C,C,C,SE,,N,,Cyperaceae,6,5,,,N,,,
1004821,CARECOC,,Carex communis var. communis,Fibrous-root Sedge,6,5,G5T5,,N5,,S5,C,,R,R,R,C,U,X,C,X,C,C,C,SE,,N,,Cyperaceae,6,5,,,N,,,
23106,CARECOO,,Carex comosa,Bearded Sedge,5,-5,G5,,N5,,S5,C,,U,X,X,C,R,X,C,C,U,C,R,SE,,N,,Cyperaceae,5,-5,,,N,,,
23108,CARECON,,Carex concinna,Northern Elegant Sedge,10,3,G5,,N5,,S5,,,,,,,,,,,,,,SE,,N,,Cyperaceae,10,3,,,N,,,
23112,CARECOI,,Carex conoidea,Field Sedge,9,-3,G5,,N4N5,,S3,R,,R,R,R,R,,,,,R,,H,SE,,N,,Cyperaceae,9,-3,,,Y,,,Y
23116,CARECRA,,Carex crawei,Crawe's Sedge,10,-3,G5,,N4N5,,S4,R,,R,R,R,R,,,R,,R,,,SE,,N,,Cyperaceae,10,-3,,,N,,,
23118,CARECRW,,Carex crawfordii,Crawford's Sedge,7,-3,G5,,N5,,S5,H,,,,H,,,,H,,,IR,,SE,,N,,Cyperaceae,7,-3,,,N,,,
23120,CARECRI,,Carex crinita,Fringed Sedge,6,-5,G5,,N5,,S5,C,,C,X,X,C,C,X,C,C,C,C,R,SE,,N,,Cyperaceae,6,-5,,,N,,,
23710,CARECRC,,Carex crinita var. crinita,Fringed Sedge,6,-5,G5T5,,N5,,S5,C,,C,X,X,C,C,X,C,C,C,C,R,SE,,N,,Cyperaceae,6,-5,,,N,,,
23122,CARECRS,,Carex cristatella,Crested Sedge,3,-3,G5,,N5,,S5,C,,C,X,X,C,C,X,C,C,U,C,C,SE,,N,,Cyperaceae,3,-3,,,N,,,
23124,CARECRU,,Carex crus-corvi,Ravenfoot Sedge,10,-5,G5,,N1,,S1,R,CZ,R,,R,,,,,,,,,SE,,N,,Cyperaceae,10,-5,,,Y,,,
23126,CARECRY,,Carex cryptolepis,Northeastern Sedge,7,-5,G4G5,,N4N5,,S4,R,,?,,R,R,R,X,R,,R,R,,SE,,N,,Cyperaceae,7,-5,,,N,,,
23128,CARECUM,,Carex cumulata,Clustered Sedge,8,3,G4G5,,N4N5,,S4,R,,,,,,,,,,R,,,SE,,N,,Cyperaceae,8,3,,,N,,,
23130,CAREDAV,,Carex davisii,Davis' Sedge,10,0,G4,,N2,,S2,R,CZ,U,,R,,,,,,R,,,SE,,N,,Cyperaceae,10,0,,,Y,,,
23132,CAREDEB,,Carex debilis,White-edge Sedge,7,-3,G5,,N5,,S5,R,,,,,,R,,R,,,,,SE,,N,,Cyperaceae,7,-3,,,N,,,
23134,CAREDER,,Carex debilis var. rudgei,Rudge's Sedge,7,-3,G5T5,,N5,,S5,R,,,,,,R,,R,,,,,SE,,N,,Cyperaceae,7,-3,,,N,,,
23136,CAREDEF,,Carex deflexa,Bent Northern Sedge,8,3,G5,,N5,,S5,,,,,,,,,,,,,,SE,,N,,Cyperaceae,8,3,,,N,,,
1004824,CAREDED,,Carex deflexa var. deflexa,Bent Northern Sedge,8,3,G5T5,,N5,,S5,,,,,,,,,,,,,,SE,,N,,Cyperaceae,8,3,,,N,,,
23138,CAREDEW,,Carex deweyana,Dewey's Sedge,6,3,G5,,N5,,S5,C,,R,R,R,C,U,X,C,C,U,C,R,SE,,N,,Cyperaceae,6,3,,,N,,,
1004827,CAREDEE,,Carex deweyana var. deweyana,Dewey's Sedge,6,3,G5T5,,N5,,S5,C,,R,R,R,C,U,X,C,C,U,C,R,SE,,N,,Cyperaceae,6,3,,,N,,,
23140,CAREDIA,,Carex diandra,Lesser Panicled Sedge,7,-5,G5,,N5,,S5,R,,H,R,R,R,R,X,R,R,H,R,R,SE,,N,,Cyperaceae,7,-5,,,N,,,
23142,CAREDIG,,Carex digitalis,Slender Woodland Sedge,7,5,G5,,N4N5,,S4S5,C,,R,R,R,U,C,X,C,R,U,C,R,SE,,N,,Cyperaceae,7,5,,,N,,,
23144,CAREDIS,,Carex disperma,Two-seeded Sedge,8,-5,G5,,N5,,S5,U,,,,R,R,R,X,U,X,R,U,R,SE,,N,,Cyperaceae,8,-5,,,N,,,
23150,CAREDIV,,Carex divulsa,Grassland Sedge,,0,GNR,,NNA,,SE1,IR,,,,,IR,,,,,,,IR,SE,,I,,Cyperaceae,0,0,,,N,,,
17183,CAREDUR,,Carex duriuscula,Needle-leaved Sedge,,5,G5,,N5,,S1,,,,,,,,,,,,,,SE,,N,,Cyperaceae,,5,,,Y,,,
23154,CAREEBU,,Carex eburnea,Bristle-leaved Sedge,6,3,G5,,N5,,S5,R,,R,R,R,R,R,X,R,X,U,C,R,SE,,N,,Cyperaceae,6,3,,,N,,,
23156,CAREECH,,Carex echinata,Star Sedge,7,-5,G5,,N5,,S5,R,,,,,,,R,,,,,,SE,,N,,Cyperaceae,7,-5,,,N,,,
23158,CAREECE,,Carex echinata ssp. echinata,Star Sedge,7,-5,G5T5,,N5,,S5,R,,,,,,,R,,,,,,SE,,N,,Cyperaceae,7,-5,,,N,,,
23752,CAREECI,,Carex echinodes,Quill Sedge,5,-3,GNR,,N4,,S4,R,,R,R,R,R,,,,,R,R,R,SE,,N,,Cyperaceae,5,-3,,,N,,,
23160,CAREEMO,,Carex emoryi,Emory's Sedge,8,-5,G5,,N4,,S4,R,cz,R,X,R,U,R,R,R,R,,,,SE,,N,,Cyperaceae,8,-5,,,N,,,
23162,CAREEXI,,Carex exilis,Meagre Sedge,10,-5,G5,,N5,,S5,,,,,,,,,,,,,,SE,,N,,Cyperaceae,10,-5,,,N,,,
23164,CAREFES,,Carex festucacea,Fescue Sedge,9,0,G5,,N1,,S1,R,CZ,R,,,,,,,,,,,SE,,N,,Cyperaceae,9,0,,,Y,,,
23168,CAREFLV,,Carex flava,Yellow Sedge,5,-5,G5,,N5,,S5,U,,?,,R,C,R,X,R,C,R,C,R,SE,,N,,Cyperaceae,5,-5,,,N,,,
1008215,CAREFOE,,Carex foenea,Bronze Sedge,3,5,G5,,N5,,S5,IR,,,,,IR,,X,,,,,,SE,,N,,Cyperaceae,3,5,,,N,,,
23172,CAREFOL,,Carex folliculata,Northern Long Sedge,10,-5,G5,,N5,,S3,,,,,,,,,,,,,,SE,,N,,Cyperaceae,10,-5,,,Y,,,
23174,CAREFOR,,Carex formosa,Handsome Sedge,6,0,G4,,N4,,S4,R,,,R,R,R,,R,R,R,H,R,R,SE,,N,,Cyperaceae,6,0,,,N,,,
23176,CAREFRA,,Carex frankii,Frank's Sedge,7,-5,G5,,N2,,S2,R,CZ,R,,,,R,,,,,,,SE,,N,,Cyperaceae,7,-5,,,Y,,,
23306,CAREFUL,,Carex fuliginosa,Short-leaved Sedge,,0,G5,,N5,,S1,,,,,,,,,,,,,,SE,,N,,Cyperaceae,,0,,,Y,,,
23178,CAREGAR,,Carex garberi,Garber's Sedge,10,-3,G5,,N5,,S4,R,,,R,R,R,R,,R,,R,,R,SE,,N,,Cyperaceae,10,-3,,,N,,,
23180,CAREGLA,,Carex glacialis,Glacier Sedge,,3,G5,,N5,,S4,,,,,,,,,,,,,,SE,,N,,Cyperaceae,0,3,,,P,,,
23182,CAREGLR,,Carex glareosa,Gravel Sedge,,-5,G5,,N5,,S4,,,,,,,,,,,,,,SE,,N,,Cyperaceae,0,-5,,,N,,,
23704,CAREGLG,,Carex glareosa ssp. glareosa,Gravel Sedge,,-5,G5T5,,N5,,S4,,,,,,,,,,,,,,SE,,N,,Cyperaceae,0,-5,,,N,,,
1010445,CAREGLU,,Carex glaucodea,Blue Sedge,6,0,G5,,N1,,S1,R,CZ,R,,,,,,R,,,,,SE,,N,,Cyperaceae,6,0,,,Y,,,
23190,CAREGRA,,Carex gracilescens,Slender Loose-flowered Sedge,7,5,G5?,,N4,,S4,U,cz,C,R,R,U,R,,U,U,U,R,R,SE,,N,,Cyperaceae,7,5,,,N,,,
23192,CAREGRC,,Carex gracillima,Graceful Sedge,4,3,G5,,N5,,S5,C,,C,X,C,C,C,X,C,C,C,C,C,SE,,N,,Cyperaceae,4,3,,,N,,,
23194,CAREGRN,,Carex granularis,Limestone Meadow Sedge,3,-3,G5,,N5,,S5,C,,C,X,X,C,C,X,C,C,C,C,C,SE,,N,,Cyperaceae,3,-3,,,N,,,
23196,CAREGRV,,Carex gravida,Heavy Sedge,10,3,G5,,N1N2,,S1,H,,H,,,,,,,,,,,SE,,N,,Cyperaceae,10,3,,,Y,,,Y
23200,CAREGRY,,Carex grayi,Gray's Sedge,8,-3,G4G5,,N4N5,,S4,U,cz,C,X,X,U,U,,U,R,R,U,R,SE,,N,,Cyperaceae,8,-3,,,N,,,
23202,CAREGRI,,Carex grisea,Grey Sedge,8,0,G5,,N4N5,,S4,C,cz,C,X,X,C,U,X,C,R,U,U,R,SE,,N,,Cyperaceae,8,0,,,N,,,
23204,CAREGYN,,Carex gynandra,Nodding Sedge,7,-5,G5,,N5,,S5,R,,,,,,,,,,R,,,SE,,N,,Cyperaceae,7,-5,,,N,,,
23206,CAREGYO,,Carex gynocrates,Northern Bog Sedge,10,-5,G5,,N5,,S5,R,,,,R,,,,,,,R,,SE,,N,,Cyperaceae,10,-5,,,N,,,
23208,CAREHAY,,Carex haydenii,Hayden's Sedge,9,-5,G5,,N5,,S4,,,,,,,,,,,,,,SE,,N,,Cyperaceae,9,-5,,,N,,,
23210,CAREHEL,,Carex heleonastes,Hudson Bay Sedge,10,-5,G4,,N4,,S2S3,,,,,,,,,,,,,,SE,,N,,Cyperaceae,10,-5,,,Y,,,
23214,CAREHIR,,Carex hirsutella,Hairy Green Sedge,8,5,G5,,N3,,S3,R,cz,R,R,R,R,R,,R,,R,,,SE,,N,,Cyperaceae,8,5,,,Y,,,
23216,CAREHIT,,Carex hirta,Hammer Sedge,,5,GNR,,NNA,,SE2,IR,,,,,IU,IR,,IR,,,IR,,SE,,I,,Cyperaceae,0,5,override,Suppl. CW value matches more closely with value from Michigan Flora,N,,,
23218,CAREHII,,Carex hirtifolia,Pubescent Sedge,5,5,G5,,N4N5,,S4S5,C,,C,R,X,C,C,X,C,U,U,C,R,SE,,N,,Cyperaceae,5,5,,,N,,,
23220,CAREHIC,,Carex hitchcockiana,Hitchcock's Sedge,6,5,G5,,N4N5,,S4S5,C,,,R,R,U,U,X,U,U,C,C,R,SE,,N,,Cyperaceae,6,5,,,N,,,
23222,CAREHOO,,Carex hookeriana,Hooker's Sedge,,,G4?,,N4,,SEH,,,,,,,,,,,,,,SE,,I,,Cyperaceae,0,,,,N,,,Y
23224,CAREHOU,,Carex houghtoniana,Houghton's Sedge,6,5,G5,,N5,,S5,,,,,,,,,,,,,,SE,,N,,Cyperaceae,6,5,,,N,,,
23226,CAREHYA,,Carex hyalinolepis,Shoreline Sedge,4,-5,G4G5,,N4,,S4,R,CZ,C,R,R,,,,,,,,,SE,,N,,Cyperaceae,4,-5,,,N,,,
23228,CAREHYS,,Carex hystericina,Porcupine Sedge,5,-5,G5,,N5,,S5,C,,R,X,X,C,C,X,U,C,C,C,C,SE,,N,,Cyperaceae,5,-5,,,N,,,
23230,CAREINO,,Carex inops,Long-stolon Sedge,10,5,G5,,N5,,S1S2,R,,,,,,,,R,,,,,SE,,N,,Cyperaceae,10,5,,,Y,,,Y
23232,CAREINH,,Carex inops ssp. heliophila,Sun Sedge,10,5,G5T5,,N5,,S1S2,R,,,,,,,,R,,,,,SE,,N,,Cyperaceae,10,5,,,Y,,,Y
23234,CAREINT,,Carex interior,Inland Sedge,6,-5,G5,,N5,,S5,C,,R,R,R,C,U,X,C,C,U,U,R,SE,,N,,Cyperaceae,6,-5,,,N,,,
23236,CAREINU,,Carex intumescens,Bladder Sedge,6,-3,G5,,N5,,S5,C,,U,X,C,C,U,X,C,C,C,C,U,SE,,N,,Cyperaceae,6,-3,,,N,,,
23238,CAREJAM,,Carex jamesii,James' Sedge,8,5,G5,,N4,,S4,R,cz,R,R,X,U,R,R,R,R,R,R,R,SE,,N,,Cyperaceae,8,5,,,N,,,
23240,CAREJUN,,Carex juniperorum,Juniper Sedge,10,5,G3,END,N1,END,S1,R,,,,,,,,R,,,,,SE,,N,,Cyperaceae,10,5,,,Y,MV,Mod,
23244,CAREKRA,,Carex krausei,Krause's Sedge,,-3,G5,,N5,,S1S2,,,,,,,,,,,,,,SE,,N,,Cyperaceae,,-3,,,Y,,,
1011053,CARELAC,,Carex lachenalii,Lachenal's Sedge,,-5,G5,,N5,,S1,,,,,,,,,,,,,,SE,,N,,Cyperaceae,,-5,,,Y,,,
23246,CARELAU,,Carex lacustris,Lake Sedge,5,-5,G5,,N5,,S5,C,,C,X,X,C,C,X,C,C,C,C,U,SE,,N,,Cyperaceae,5,-5,,,N,,,
23247,CARELAE,,Carex laeviconica,Smooth-cone Sedge,9,-5,G4G5,,N4,,S2,,,,,,,,,,,,,,SE,,N,,Cyperaceae,9,-5,,,Y,,,
23248,CARELAV,,Carex laevivaginata,Smooth-sheathed Sedge,8,-5,G5,,N4,,S4,U,cz,R,R,R,U,R,X,C,C,R,U,R,SE,,N,,Cyperaceae,8,-5,,,N,,,
23252,CARELAS,,Carex lasiocarpa,Woolly-fruit Sedge,8,-5,G5,,N5,,S5,R,,R,R,R,R,R,X,R,R,R,,H,SE,,N,,Cyperaceae,8,-5,,,N,,,
1009582,CARELAA,,Carex lasiocarpa ssp. americana,American Woolly-fruit Sedge,8,-5,G5T5,,N5,,S5,R,,R,R,R,R,R,X,R,R,R,,H,SE,,N,,Cyperaceae,8,-5,,,N,,,
23254,CARELAX,,Carex laxiculmis,Spreading Sedge,7,3,G5,,N4,,S4,,,,,,,,,,,,,,SE,,N,,Cyperaceae,7,3,,,N,,,
23762,CARELAO,,Carex laxiculmis var. copulata,Bright-green Spreading Sedge,7,3,G5T4,,N4?,,S4?,R,,X,R,R,R,R,X,,X,R,R,R,SE,,N,,Cyperaceae,7,3,,,N,,,
23720,CARELAL,,Carex laxiculmis var. laxiculmis,Spreading Sedge,7,3,G5T5,,N4,,S4,C,,C,R,R,U,U,X,C,X,U,C,R,SE,,N,,Cyperaceae,7,3,,,N,,,
23256,CARELAI,,Carex laxiflora,Loose-flowered Sedge,5,0,G5,,N5,,S5,C,,R,X,R,C,U,X,C,C,C,C,U,SE,,N,,Cyperaceae,5,0,,,N,,,
23258,CARELEA,,Carex leavenworthii,Leavenworth's Sedge,8,5,G5,,N1,,S1,R,CZ,R,,,,,,,,,,,SE,,N,,Cyperaceae,8,5,,,Y,,,
1009534,CARELEE,,Carex leersii,Leers' Sedge,,0,GNR,,NNA,,SE2,IR,,IR,,,,,,,,,,,SE,,I,,Cyperaceae,0,0,,,N,,,
23260,CARELEN,,Carex lenticularis,Lenticular Sedge,9,-5,G5,,N5,,S5,,,,,,,,,,,,,,SE,,N,,Cyperaceae,9,-5,,,N,,,
23262,CARELEP,,Carex leptalea,Bristle-stalked Sedge,8,-5,G5,,N5,,S5,U,,R,R,R,U,U,X,U,C,R,C,R,SE,,N,,Cyperaceae,8,-5,,,N,,,
23266,CARELET,,Carex leptonervia,Finely-nerved Sedge,5,0,G5,,N5,,S5,U,,,R,R,U,U,X,U,X,R,C,R,SE,,N,,Cyperaceae,5,0,,,N,,,
